title,rank,date,artist,url,region,chart,trend,streams
Kiname (feat. Booba),141,2017-01-01,Fally Ipupa,https://open.spotify.com/track/3tCV6RDhWQrpKvnhap5cRx,France,top200,MOVE_UP,18359
Ophelia,142,2017-01-01,The Lumineers,https://open.spotify.com/track/7bTwYGhBdSQ8vuXc76Xint,France,top200,MOVE_DOWN,18294
Arrêt du cœur,143,2017-01-01,"Kalash Criminel, Kaaris",https://open.spotify.com/track/6cG9I4PyigCQJu6A6PmgH2,France,top200,NEW_ENTRY,18281
Dans ma vie,144,2017-01-01,Gradur,https://open.spotify.com/track/1eDfSe8ZSnjMDwLQKqBlPU,France,top200,NEW_ENTRY,18082
Amnésie,145,2017-01-01,Damso,https://open.spotify.com/track/2BYiWgDk243sjYEDjs2agc,France,top200,NEW_ENTRY,17877
Places,146,2017-01-01,"Martin Solveig, Ina Wroldsen",https://open.spotify.com/track/6O85MfGECKBqAK2MgSbCaj,France,top200,MOVE_DOWN,17749
Alors On Danse - Radio Edit,147,2017-01-01,Stromae,https://open.spotify.com/track/6LXRvh3S8TB5P1PKy4lY1S,France,top200,MOVE_DOWN,17614
On va s'aimer,148,2017-01-01,Gilbert Montagné,https://open.spotify.com/track/33cC3LaUc1PHY2iWqFU7kv,France,top200,MOVE_UP,17573
C'est ça,149,2017-01-01,Jul,https://open.spotify.com/track/1LfqARI0SU12ZCAU9xv3Iv,France,top200,NEW_ENTRY,17523
Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,150,2017-01-01,Daft Punk,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,France,top200,MOVE_DOWN,17343
Broccoli (feat. Lil Yachty),151,2017-01-01,Shelley FKA DRAM,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,France,top200,MOVE_UP,17177
Come,152,2017-01-01,Jain,https://open.spotify.com/track/1YrC8s6yZWw23QxW6rfM9f,France,top200,MOVE_DOWN,17156
Mambo No. 5 (A Little Bit of...),153,2017-01-01,Lou Bega,https://open.spotify.com/track/3vJG33adGD5Z39Gb6Cnevi,France,top200,MOVE_DOWN,17143
Tu sais pas,154,2017-01-01,PNL,https://open.spotify.com/track/3e2WOT8WgZpyNLZdlVVUpH,France,top200,NEW_ENTRY,17021
J'ai déconné,155,2017-01-01,KeBlack,https://open.spotify.com/track/7GzFUAGK2htn9iuSZLL4wf,France,top200,NEW_ENTRY,16994
I Follow Rivers - The Magician Remix,156,2017-01-01,Lykke Li,https://open.spotify.com/track/6UAgnw2w3AVwLg1p7sE7v4,France,top200,MOVE_DOWN,16875
Afro Trap Pt. 3 (Champions League),157,2017-01-01,MHD,https://open.spotify.com/track/0vPHA6ipjSD2B5lHKub21I,France,top200,MOVE_UP,16863
We Found Love,158,2017-01-01,"Rihanna, Calvin Harris",https://open.spotify.com/track/6qn9YLKt13AGvpq9jfO8py,France,top200,MOVE_DOWN,16809
September,159,2017-01-01,"Earth, Wind & Fire",https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ,France,top200,MOVE_DOWN,16603
Side To Side,160,2017-01-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,France,top200,MOVE_UP,16590
My Type,161,2017-01-01,Saint Motel,https://open.spotify.com/track/7rqyZM53JpYj86avtfmyeg,France,top200,MOVE_DOWN,16571
Crazy,162,2017-01-01,Gnarls Barkley,https://open.spotify.com/track/1vxw6aYJls2oq3gW0DujAo,France,top200,MOVE_DOWN,16537
Je fais le sourd,163,2017-01-01,Jul,https://open.spotify.com/track/2c5V0zLWBGh6qg15AJZOAn,France,top200,NEW_ENTRY,16393
J'fais mes affaires,164,2017-01-01,Djadja & Dinaz,https://open.spotify.com/track/67GscT39t0LDBBAfgfnsuQ,France,top200,NEW_ENTRY,16345
Uptown Funk (feat. Bruno Mars),165,2017-01-01,Mark Ronson,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,France,top200,MOVE_DOWN,16288
Love Yourself,166,2017-01-01,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,France,top200,MOVE_DOWN,16203
The Greatest,167,2017-01-01,Sia,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,France,top200,MOVE_DOWN,16128
"Me, Myself & I",168,2017-01-01,"G-Eazy, Bebe Rexha",https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,France,top200,MOVE_DOWN,15972
Juju on That Beat (TZ Anthem),169,2017-01-01,"Zay Hilfigerrr, Zayion McCall",https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,France,top200,NEW_ENTRY,15809
Diamonds,170,2017-01-01,Rihanna,https://open.spotify.com/track/4JQSMg83F8qYwSBt5xOXsQ,France,top200,MOVE_DOWN,15529
Printemps blanc,171,2017-01-01,"Niro, Ivy",https://open.spotify.com/track/54yeXzsomwfb8BGOLsDfyo,France,top200,NEW_ENTRY,15471
Les sunlights des tropiques,172,2017-01-01,Gilbert Montagné,https://open.spotify.com/track/5DwbrhdKbySbsXOo1zPlgG,France,top200,MOVE_DOWN,15460
Princesse,173,2017-01-01,"Nekfeu, Nemir",https://open.spotify.com/track/4xyyC9MONeIkqOW67C38kw,France,top200,NEW_ENTRY,15439
Les lacs du Connemara,174,2017-01-01,Michel Sardou,https://open.spotify.com/track/5pOMNsNG2w5dsxK5yQxwlQ,France,top200,NEW_ENTRY,15439
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),175,2017-01-01,Shakira,https://open.spotify.com/track/2Cd9iWfcOpGDHLz6tVA3G4,France,top200,MOVE_DOWN,15384
Single Ladies (Put a Ring on It),176,2017-01-01,Beyoncé,https://open.spotify.com/track/557un1HgwYMuqfWGSTmnxw,France,top200,MOVE_DOWN,15377
Scars To Your Beautiful,177,2017-01-01,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,France,top200,NEW_ENTRY,15345
Paix sans guerre,178,2017-01-01,MRC,https://open.spotify.com/track/3S1eOzajaHB3LDizbx7ck5,France,top200,NEW_ENTRY,15241
Mira,179,2017-01-01,PNL,https://open.spotify.com/track/3lV66ymv6hCcccdNeyMlUm,France,top200,NEW_ENTRY,15225
Clandestina,180,2017-01-01,Lartiste,https://open.spotify.com/track/4c3I4JPNYHQvgG55mvVECj,France,top200,NEW_ENTRY,15190
E.L.E.P.H.A.N.T,181,2017-01-01,Booba,https://open.spotify.com/track/0zw22D56UqMoouDHEp3d8p,France,top200,NEW_ENTRY,15164
Le monde ou rien,182,2017-01-01,PNL,https://open.spotify.com/track/7dn6WQzScfRGpp7XdTiCj0,France,top200,NEW_ENTRY,15155
Les princes (feat. Nekfeu),183,2017-01-01,MZ,https://open.spotify.com/track/79fzoZLfu1drrTyJwTWD6b,France,top200,NEW_ENTRY,15125
Don't Be So Shy - Filatov & Karas Remix,184,2017-01-01,Imany,https://open.spotify.com/track/00vk0sEfb6mr2ehwSw0Uhn,France,top200,MOVE_UP,15033
Our Own House,185,2017-01-01,MisterWives,https://open.spotify.com/track/4LiTVwc9MU5HJLNLgnSW6Y,France,top200,MOVE_DOWN,14979
Allo maman,186,2017-01-01,SCH,https://open.spotify.com/track/3YOW5BmyATjFdLThldbWCt,France,top200,NEW_ENTRY,14945
Wake Me Up Before You Go-Go,187,2017-01-01,Wham!,https://open.spotify.com/track/0ikz6tENMONtK6qGkOrU3c,France,top200,NEW_ENTRY,14919
Putain d'époque,188,2017-01-01,"Dosseh, Nekfeu",https://open.spotify.com/track/4HhvKoIbSn9lGKg2rDmAuD,France,top200,NEW_ENTRY,14919
Moves Like Jagger - Studio Recording From The Voice Performance,189,2017-01-01,"Maroon 5, Christina Aguilera",https://open.spotify.com/track/7pYfyrMNPn3wtoCyqcTVoI,France,top200,MOVE_DOWN,14903
Blow Your Mind (Mwah),190,2017-01-01,Dua Lipa,https://open.spotify.com/track/2eAAEa8pxKF7My0EO4rFgR,France,top200,MOVE_DOWN,14886
Un homme debout,191,2017-01-01,Claudio Capéo,https://open.spotify.com/track/4XaVGXF1KVcXBvxN5ovVxM,France,top200,NEW_ENTRY,14766
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",192,2017-01-01,Lil Wayne,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,France,top200,NEW_ENTRY,14748
Stop Us - Radio Edit,193,2017-01-01,SIYYU,https://open.spotify.com/track/4S6mzEdM0c3QqQ0NFFm1aF,France,top200,MOVE_DOWN,14718
Papaoutai,194,2017-01-01,Stromae,https://open.spotify.com/track/09TcIuH1ZO7i4vicWKoaN2,France,top200,MOVE_DOWN,14587
#Askip,195,2017-01-01,Black M,https://open.spotify.com/track/4T7fVWFjYNwkuCKRpKXVeB,France,top200,NEW_ENTRY,14496
1er Gaou,196,2017-01-01,Magic System,https://open.spotify.com/track/0LpNLPdGvZLATY6JgdbQzk,France,top200,MOVE_DOWN,14460
Believer,197,2017-01-01,"Major Lazer, Showtek",https://open.spotify.com/track/2mFVt6vCOcR71lw3kY2UZB,France,top200,NEW_ENTRY,14400
Angela,198,2017-01-01,Saian Supa Crew,https://open.spotify.com/track/76a47vlZKvdJeotrpMYuvQ,France,top200,MOVE_DOWN,14393
7 Years,199,2017-01-01,Lukas Graham,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,France,top200,MOVE_DOWN,14378
Uranus,200,2017-01-01,PNL,https://open.spotify.com/track/7lpfmAMzW3MlWSnXrwAGky,France,top200,NEW_ENTRY,14369
Rockabye (feat. Sean Paul & Anne-Marie),1,2017-01-01,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Germany,top200,SAME_POSITION,229398
Alone,2,2017-01-01,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,Germany,top200,MOVE_UP,192026
Chöre,3,2017-01-01,Mark Forster,https://open.spotify.com/track/2nYpbaLykC2cjU8Yt5KF1v,Germany,top200,MOVE_DOWN,181869
Starboy,4,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Germany,top200,MOVE_UP,176328
Closer,5,2017-01-01,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Germany,top200,MOVE_UP,170745
Call On Me - Ryan Riback Extended Remix,6,2017-01-01,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Germany,top200,SAME_POSITION,168678
Bad Ideas,7,2017-01-01,Alle Farben,https://open.spotify.com/track/76gwG061wqdatYhicO2hG4,Germany,top200,MOVE_DOWN,165064
Ohne mein Team,8,2017-01-01,"Bonez MC, RAF Camora, Maxwell",https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3,Germany,top200,MOVE_UP,164441
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",9,2017-01-01,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Germany,top200,MOVE_UP,163405
Shed a Light,10,2017-01-01,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Germany,top200,MOVE_UP,153587
Now and Later,11,2017-01-01,Sage The Gemini,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS,Germany,top200,MOVE_UP,152667
Let Me Love You,12,2017-01-01,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Germany,top200,MOVE_DOWN,151476
Say You Won't Let Go,13,2017-01-01,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Germany,top200,MOVE_UP,143853
Black Beatles,14,2017-01-01,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Germany,top200,MOVE_UP,141637
Would I Lie to You - Radio Edit,15,2017-01-01,"David Guetta, Cedric Gervais, Chris Willis",https://open.spotify.com/track/4PdJSsESm34djLfBde9Pr2,Germany,top200,MOVE_DOWN,138010
One Dance,16,2017-01-01,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Germany,top200,MOVE_DOWN,136602
Solo Dance,17,2017-01-01,Martin Jensen,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,Germany,top200,MOVE_DOWN,133492
My Way,18,2017-01-01,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Germany,top200,MOVE_DOWN,129533
No Lie,19,2017-01-01,"Sean Paul, Dua Lipa",https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw,Germany,top200,MOVE_UP,125044
Don't Wanna Know,20,2017-01-01,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Germany,top200,MOVE_DOWN,124533
Just Hold On,21,2017-01-01,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Germany,top200,MOVE_DOWN,124523
Palmen aus Gold,22,2017-01-01,"Bonez MC, RAF Camora",https://open.spotify.com/track/0t4v7Q4yzb9SOQohayL33W,Germany,top200,MOVE_UP,123160
iPhone 17 (feat. Moé),23,2017-01-01,KC Rebell,https://open.spotify.com/track/6rwCkGBh7CV6pcdxZKbcsG,Germany,top200,MOVE_UP,119749
Lot to Learn,24,2017-01-01,Luke Christopher,https://open.spotify.com/track/2HzfRSfCogBSsgW2CckVA2,Germany,top200,MOVE_UP,119222
Palmen aus Plastik,25,2017-01-01,"Bonez MC, RAF Camora",https://open.spotify.com/track/6wHRm1KR8pzVDPdmR6Qovj,Germany,top200,MOVE_UP,110541
Mercy,26,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Germany,top200,MOVE_UP,110175
Dye My Hair,27,2017-01-01,ALMA,https://open.spotify.com/track/5NafFxaLg9Ep21oTHBw7Zq,Germany,top200,MOVE_DOWN,109897
Love Me Now,28,2017-01-01,John Legend,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,Germany,top200,MOVE_UP,109302
By Your Side,29,2017-01-01,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Germany,top200,MOVE_DOWN,107146
The Mack,30,2017-01-01,"Nevada, Mark Morrison, Fetty Wap",https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,Germany,top200,MOVE_DOWN,105814
Kokaina,31,2017-01-01,Miami Yacine,https://open.spotify.com/track/2KHbPYI22yWIOgWUsApYIS,Germany,top200,MOVE_UP,105511
Scars To Your Beautiful,32,2017-01-01,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Germany,top200,MOVE_UP,104702
Human,33,2017-01-01,Rag'n'Bone Man,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O,Germany,top200,MOVE_UP,103893
Don't Let Me Down (feat. Daya),34,2017-01-01,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Germany,top200,MOVE_DOWN,103357
Bonfire,35,2017-01-01,"Felix Jaehn, ALMA",https://open.spotify.com/track/5hz9DEkahyWoTs3rxJOTtw,Germany,top200,MOVE_DOWN,101580
In the Name of Love,36,2017-01-01,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Germany,top200,MOVE_DOWN,99978
Enkelit,47,2018-03-01,Cheek,https://open.spotify.com/track/6hAKGURpSwL2tvmfjnkWGr,Finland,top200,MOVE_UP,18974
Cold Water (feat. Justin Bieber & MØ),37,2017-01-01,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Germany,top200,MOVE_DOWN,97728
What Is Love 2016,38,2017-01-01,Lost Frequencies,https://open.spotify.com/track/5hIR7SX1fSrr5evIAPDY5o,Germany,top200,MOVE_DOWN,94313
Sexual,39,2017-01-01,"NEIKED, Dyo",https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop,Germany,top200,MOVE_UP,90939
Cheap Thrills,40,2017-01-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Germany,top200,MOVE_DOWN,89207
Treat You Better,41,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Germany,top200,MOVE_UP,88025
An ihnen vorbei,42,2017-01-01,"Bonez MC, RAF Camora",https://open.spotify.com/track/7istTRCq9OK5cEC8sPAc50,Germany,top200,MOVE_UP,87306
Stoff und Schnaps,43,2017-01-01,"Lil Kleine, Ronnie Flex",https://open.spotify.com/track/463oFGElXVcP8ueC72zvMj,Germany,top200,MOVE_DOWN,86059
Holz,44,2017-01-01,257ers,https://open.spotify.com/track/7eINNUMHd6YAPldsUlCz9q,Germany,top200,MOVE_UP,82573
Cocoon,45,2017-01-01,Milky Chance,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs,Germany,top200,MOVE_UP,82009
I Took A Pill In Ibiza - Seeb Remix,46,2017-01-01,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Germany,top200,MOVE_DOWN,80535
Heathens,47,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Germany,top200,MOVE_UP,79708
Chantaje (feat. Maluma),48,2017-01-01,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Germany,top200,MOVE_UP,77251
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",49,2017-01-01,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Germany,top200,MOVE_DOWN,76972
I Feel It Coming,50,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Germany,top200,MOVE_UP,72197
Faded,51,2017-01-01,Alan Walker,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,Germany,top200,MOVE_DOWN,71814
Light It Up (feat. Nyla & Fuse ODG) - Remix,52,2017-01-01,Major Lazer,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,Germany,top200,MOVE_DOWN,69117
24K Magic,53,2017-01-01,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Germany,top200,MOVE_UP,68758
10 Jahre,54,2017-01-01,"Gzuz, LX, Bonez MC, Maxwell",https://open.spotify.com/track/3KbCjPkewCmJt09FYtyVK5,Germany,top200,MOVE_UP,68404
Love on Me,55,2017-01-01,"Galantis, Hook N Sling",https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF,Germany,top200,MOVE_DOWN,67710
All We Know,56,2017-01-01,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Germany,top200,MOVE_UP,65637
Stressed Out,57,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,Germany,top200,MOVE_DOWN,65164
Fast Car,58,2017-01-01,"Jonas Blue, Dakota",https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,Germany,top200,MOVE_DOWN,64598
Starving,59,2017-01-01,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,Germany,top200,MOVE_UP,64556
Ahnma,60,2017-01-01,"Beginner, Gzuz, Gentleman",https://open.spotify.com/track/5CXjevTAQIYO1Z0yyiOOno,Germany,top200,MOVE_UP,63673
The Ocean (feat. Shy Martin),61,2017-01-01,Mike Perry,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv,Germany,top200,MOVE_UP,63282
Wenn sie tanzt,62,2017-01-01,Max Giesinger,https://open.spotify.com/track/5yKfZwcuSoEkOemLJX6hEm,Germany,top200,MOVE_UP,62972
Side To Side,63,2017-01-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Germany,top200,MOVE_UP,62480
Safari,64,2017-01-01,"Maxwell, RAF Camora, Bonez MC",https://open.spotify.com/track/6hjck7ERXicpsW51UkdHCA,Germany,top200,MOVE_UP,62168
The Greatest,65,2017-01-01,Sia,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,Germany,top200,MOVE_UP,62031
Don't Be So Shy - Filatov & Karas Remix,66,2017-01-01,Imany,https://open.spotify.com/track/00vk0sEfb6mr2ehwSw0Uhn,Germany,top200,MOVE_DOWN,61638
Fake Love,67,2017-01-01,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Germany,top200,MOVE_UP,61496
Sex,68,2017-01-01,"Cheat Codes, Kris Kross Amsterdam",https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP,Germany,top200,MOVE_DOWN,61200
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",69,2017-01-01,Lil Wayne,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,Germany,top200,MOVE_UP,60661
Work from Home (feat. Ty Dolla $ign),70,2017-01-01,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Germany,top200,MOVE_DOWN,59204
Final Song,71,2017-01-01,MØ,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7,Germany,top200,MOVE_DOWN,55654
"Me, Myself & I",72,2017-01-01,"G-Eazy, Bebe Rexha",https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,Germany,top200,MOVE_DOWN,55079
Hear Me Now,73,2017-01-01,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Germany,top200,MOVE_UP,54997
Mörder,74,2017-01-01,"Bonez MC, RAF Camora, Gzuz",https://open.spotify.com/track/6v6xHeuMLbCuddN0ETrGhs,Germany,top200,MOVE_UP,54701
Panda,75,2017-01-01,Desiigner,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,Germany,top200,MOVE_UP,53060
Ride,76,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Germany,top200,MOVE_DOWN,52981
Never Give Up,77,2017-01-01,Sia,https://open.spotify.com/track/1ssmjAYSU5PbmsjLq5yrNH,Germany,top200,MOVE_DOWN,52242
Perfect Strangers,78,2017-01-01,"Jonas Blue, JP Cooper",https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,Germany,top200,MOVE_UP,52180
Ain't My Fault,79,2017-01-01,Zara Larsson,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ,Germany,top200,MOVE_DOWN,51696
No Money,80,2017-01-01,Galantis,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,Germany,top200,MOVE_DOWN,50609
Alarm,81,2017-01-01,Anne-Marie,https://open.spotify.com/track/0OwX5aROoW1Iip8FV51Efg,Germany,top200,MOVE_DOWN,50553
Capsize,82,2017-01-01,"FRENSHIP, Emily Warren",https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,Germany,top200,MOVE_DOWN,49063
Hulapalu,83,2017-01-01,Andreas Gabalier,https://open.spotify.com/track/7zja6rwquGA6vzLolzKrda,Germany,top200,MOVE_UP,48842
Ain't Your Mama,84,2017-01-01,Jennifer Lopez,https://open.spotify.com/track/2hgzdQdnfWwtdpZbhZlV72,Germany,top200,MOVE_DOWN,47729
Work,85,2017-01-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Germany,top200,MOVE_DOWN,46220
Your Soul (Holding On),86,2017-01-01,"RHODES, Felix Jaehn",https://open.spotify.com/track/4nxvRweTK5ZZhbH3G7PuEn,Germany,top200,MOVE_DOWN,46070
Sorry,87,2017-01-01,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Germany,top200,MOVE_UP,45939
I Was Wrong - Robin Schulz Remix,88,2017-01-01,A R I Z O N A,https://open.spotify.com/track/3TZ3MiMILR5wrQbbWiFUwI,Germany,top200,MOVE_UP,45811
Miss You,89,2017-01-01,James Hersey,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje,Germany,top200,MOVE_UP,45536
Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),90,2017-01-01,Vice,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,Germany,top200,MOVE_UP,45289
All Night,91,2017-01-01,"The Vamps, Matoma",https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,Germany,top200,MOVE_UP,44113
Cake By The Ocean,92,2017-01-01,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Germany,top200,MOVE_DOWN,43889
This Girl (Kungs Vs. Cookin' On 3 Burners),93,2017-01-01,Kungs,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,Germany,top200,MOVE_UP,43173
Sunset Lover,94,2017-01-01,Petit Biscuit,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,Germany,top200,MOVE_UP,42888
The Sound of Silence,95,2017-01-01,Disturbed,https://open.spotify.com/track/0eZBeB2xFIS65jQHerispi,Germany,top200,MOVE_UP,42875
Hallelujah,96,2017-01-01,Pentatonix,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx,Germany,top200,MOVE_UP,42870
Water Under the Bridge,97,2017-01-01,Adele,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,Germany,top200,MOVE_UP,42555
Let Me Hold You (Turn Me On),98,2017-01-01,"Dante Klein, Cheat Codes",https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU,Germany,top200,MOVE_DOWN,42530
Die Immer Lacht - Radio 2016 Mix,99,2017-01-01,"Stereoact, Kerstin Ott",https://open.spotify.com/track/2qOMpFfLZ0agDTouBxUDCb,Germany,top200,MOVE_DOWN,42138
Hymn for the Weekend - Seeb Remix,100,2017-01-01,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,Germany,top200,MOVE_DOWN,41546
Fresh Eyes,101,2017-01-01,Andy Grammer,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,Germany,top200,MOVE_UP,41326
The Greatest (feat. Kendrick Lamar),102,2017-01-01,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,Germany,top200,MOVE_DOWN,40958
Holland,103,2017-01-01,257ers,https://open.spotify.com/track/6SpE8A5auqnlmVcMQ4ekYK,Germany,top200,MOVE_UP,40568
I'm in Love with the Coco,104,2017-01-01,Hitimpulse,https://open.spotify.com/track/7sU6BDmS1qwb78OpUMARPb,Germany,top200,MOVE_DOWN,40532
Sex ohne Grund (feat. Shindy),105,2017-01-01,Ali Bumaye,https://open.spotify.com/track/7cufww06qM0dH2rpkch4fi,Germany,top200,MOVE_UP,39730
This Is What You Came For (feat. Rihanna),106,2017-01-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Germany,top200,MOVE_UP,39281
Patte fließt,107,2017-01-01,Azet,https://open.spotify.com/track/24QLjRdXiJdhuzzaXg9mqK,Germany,top200,MOVE_UP,39203
Hey Baby,108,2017-01-01,"Dimitri Vegas & Like Mike, Diplo, Deb’s Daughter",https://open.spotify.com/track/6yc377A8qxHIjPUcjGD4ET,Germany,top200,MOVE_DOWN,38933
Skandale,109,2017-01-01,"Bonez MC, RAF Camora",https://open.spotify.com/track/369SOcTvxnm9DWYIzoNzal,Germany,top200,MOVE_UP,38777
